MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
0.75,0.75,0.4401008009550651,0.6309483818412855,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.7272727272727273,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.25,0.3676470588235294,0.5409836065573771,1.0,0.0,0.1,0.5,0.3333333333333333,0.064873375382263,0.6666666666666666,0.5,1.0,0.33333333333333337,0.6666666666666667,0.0,0.4000000000000001,0.21598157335223248,0.0,0.0,0.3790060380863911,0.8739248933245772,1.0,0.5,1.0,1.0,0.7638358686649354,0.0,0.0,0.713975250882743,0.3333333333333333,0.0,1.0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.5833333333333334,0.0,0.6666666666666666,0.6000000000000001,0.75,0.29906542056074764,0.5,0.5,0.3413258110014104,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.6666666666666666,0.0,1.0,1.0,0.0
0.41666666666666663,0.75,0.48563354061408526,0.38898954113949613,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.0,1.0,0.75,0.2,0.5555555555555556,0.75,0.4779411764705882,0.9344262295081968,0.0,0.0,0.1,0.1,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.07140326009922042,0.4000000000000001,1.0,0.1105434277751974,0.7677726694006257,1.0,0.5,1.0,0.6666666666666666,0.398439907736988,0.33119658119658124,0.0,0.549006444892318,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.0,0.24999999999999997,1.0,0.6666666666666666,0.6000000000000001,0.75,0.6074766355140186,0.0,0.25,0.1692524682651622,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0
0.41666666666666663,0.75,0.4401008009550651,0.3298445961847716,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.18181818181818182,0.4,1.0,0.75,0.2,0.4444444444444445,0.375,0.4338235294117647,0.9836065573770493,0.0,0.0,0.30000000000000004,0.2,0.0,0.100625,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.2,0.03277817150956768,0.0,0.0,0.24338132837900603,0.7530834098553821,1.0,0.5,1.0,1.0,0.40664596265690456,0.11965811965811968,0.0,0.45299423114538584,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.25,0.5514018691588785,0.0,0.25,0.24823695345557123,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,1.0,0.0,0.0
1.0,0.75,0.5039870886402111,0.3993329682435389,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7727272727272727,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.22794117647058823,0.5245901639344263,1.0,0.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.186875,0.33333333333333337,0.5,0.5,0.6666666666666666,0.6666666666666667,0.0,0.6000000000000001,0.06945428773919206,0.0,0.0,0.35671156525777986,0.8094932189193816,1.0,1.0,1.0,1.0,0.46954453363572446,0.46260683760683763,0.0,0.6367494554311408,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.33333333333333337,0.5,1.0,0.3333333333333333,0.6000000000000001,0.75,0.2897196261682243,1.0,0.5,0.35613540197461213,0.5,0.5,1.0,0.3360560093348891,0.21389396709323583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.6666666666666666,0.75,0.0,0.0,0.0
0.3333333333333333,0.25,0.0,0.0501611457297344,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.09090909090909091,0.4,1.0,0.5,1.0,0.5555555555555556,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.238125,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.24384579656293545,0.7186753958285651,1.0,0.5,1.0,1.0,0.17091761586124754,0.3028846153846154,0.0,0.4187443205149255,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.25,0.3644859813084112,0.0,0.25,0.1861777150916784,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.6666666666666666,0.5,0.0,0.0,0.0
0.0,0.25,0.38363315835431044,0.33493922168253976,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.375,0.7279411764705882,0.06557377049180328,1.0,0.0,0.30000000000000004,0.4,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.6666666666666667,0.0,0.8,0.04376328844790928,0.4000000000000001,1.0,0.14398513701811427,0.7949779108914804,0.5,0.5,0.0,1.0,0.42291381377821224,0.0,0.0,0.39530743276279745,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.0,0.0,0.0,0.25,0.49532710280373826,0.0,0.25,0.19746121297602257,0.5,0.5,1.0,0.0,0.054844606946983544,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.75,0.3088308114439411,0.48190931159136285,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.8181818181818182,0.6000000000000001,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.0525,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,1.0,1.0000000000000002,0.1645995747696669,0.0,0.0,0.25824431026474687,0.837803681381597,1.0,1.0,1.0,1.0,0.5589581343533707,0.0,0.0,0.5224712409819547,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.75,0.0,0.0,0.75,0.5317348377997179,0.5,0.5,1.0,0.19603267211201866,0.29250457038391225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0
0.41666666666666663,0.25,0.31628002743472483,0.3786133525408397,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.2,0.5555555555555556,0.625,0.5147058823529411,0.9508196721311476,0.0,0.0,0.1,0.1,0.3333333333333333,0.0,0.33333333333333337,0.75,1.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.36228518346493266,0.7640161773108568,1.0,0.5,1.0,1.0,0.3206597906073929,0.3178418803418804,0.0,0.5002780390621999,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.25,0.2616822429906542,0.0,0.25,0.383638928067701,0.5,0.5,0.5,0.0,0.2961608775137112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.75,0.7487206398311048,0.4865621625542149,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,1.0,0.4,1.0,0.75,1.0,1.0,0.5,0.08088235294117647,0.19672131147540983,1.0,0.0,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0,0.9999999999999999,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.371367824238129,0.0,0.0,0.13934045517882027,0.8926486540206767,1.0,1.0,1.0,1.0,0.747843857677303,1.1030982905982907,0.0,0.9180384797357983,0.3333333333333333,0.0,1.0,0.5,0.5,0.3333333333333333,0.9999999999999999,0.6666666666666666,1.0,0.6666666666666666,0.6000000000000001,0.75,0.102803738317757,1.0,0.75,0.573342736248237,0.5,0.5,1.0,0.1995332555425904,0.1425959780621572,0.0,0.0,0.0,0.7520325203252033,1.0,0.75,1.0,0.0,0.5454545454545454,0.6666666666666666,0.25,0.0,0.0,0.0
0.3333333333333333,1.0,0.4401008009550651,0.2676408753916575,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.0,0.8181818181818182,0.4,1.0,1.0,1.0,0.6666666666666665,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.0423458540042523,0.0,0.0,0.14491407338597306,0.7242096568343885,1.0,1.0,1.0,1.0,0.1891950308402648,0.29433760683760685,0.0,0.42196932058101844,0.0,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.0,0.0,0.25,0.02803738317757009,0.0,0.5,0.3385049365303244,0.5,0.5,1.0,0.0,0.10968921389396709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.6666666666666666,0.75,1.0,0.0,0.0
